InvoiceDate;CustomerID;InvoiceNo;StockCode;Description;Country;UnitPrice;Quantity
2023-11-16 06:04:23;19523324;GPA.9716-5900-8703-44586;dynamite 2;dynamite;CN;12;1
2023-11-16 14:48:37;19480951;GPA.1587-7868-4294-41860;dynamite 2;dynamite;RU;50;1
2023-11-16 15:25:27;19526769;GPA.9048-3736-8933-27299;dynamite 2;dynamite;FR;12;1
2023-11-16 17:59:32;19505508;GPA.1105-9091-2261-88450;dynamite 2;dynamite;US;2.5;1
2023-11-16 18:23:21;19504032;GPA.5160-7720-5888-70479;dynamite 2;dynamite;TR;12;1
2023-11-16 18:36:51;19401145;GPA.9117-4951-1571-91791;dynamite 2;dynamite;US;50;1
2023-11-16 21:15:06;19537941;GPA.3731-4466-4507-72180;dynamite 2;dynamite;BR;50;1
2023-11-16 22:56:30;19525439;GPA.4201-2092-9165-61246;dynamite 2;dynamite;SA;12;1
2023-11-16 23:52:20;19525128;GPA.6329-1486-9311-65068;dynamite 5;dynamite;IT;12;1
2023-11-17 00:52:41;19551318;GPA.3223-3256-2288-12099;dynamite 2;dynamite;GB;12;1
2023-11-17 01:23:55;19549888;GPA.1270-5710-2972-53402;dynamite 2;dynamite;SA;50;1
2023-11-17 11:34:52;19557393;GPA.3248-7897-6359-18590;dynamite 2;dynamite;RU;50;1
2023-11-17 16:50:17;19547194;GPA.2095-7517-2084-74346;dynamite 2;dynamite;RU;12;1
2023-11-17 19:29:30;19545789;GPA.7954-9898-5098-10748;dynamite 2;dynamite;US;8;1
2023-11-17 20:31:33;19542392;GPA.2073-3456-2201-42058;dynamite 2;dynamite;US;2.5;1
2023-11-17 22:02:07;19556571;GPA.1578-8650-8912-39697;dynamite 2;dynamite;ID;1;1
2023-11-17 22:32:08;19293848;GPA.4548-8707-3716-34017;bomb;bonuses;ID;50;1
2023-11-17 22:50:41;19436192;GPA.9794-8740-5031-95909;bomb;bonuses;US;12;1
2023-11-17 22:50:41;19436192;GPA.9794-8740-5031-95909;dynamite 2;dynamite;US;12;1
2023-11-18 00:34:12;19574184;GPA.1783-3166-6529-34635;dynamite 2;dynamite;ID;50;1
2023-11-18 00:48:10;19559241;GPA.9244-9392-9090-37920;dynamite 2;dynamite;SA;50;1
2023-11-18 02:40:19;19546928;GPA.2521-7449-5907-56127;dynamite 2;dynamite;FR;1;1
2023-11-18 08:22:47;19569540;GPA.8136-7045-1825-28450;dynamite 2;dynamite;US;8;1
2023-11-18 13:38:54;19573446;GPA.7896-2991-7947-98964;dynamite 2;dynamite;TR;50;1
2023-11-18 14:35:15;19569077;GPA.6143-9440-4585-18563;dynamite 2;dynamite;IT;12;1
2023-11-18 14:35:55;19563723;GPA.5154-1991-4710-27380;dynamite 2;dynamite;SA;50;1
2023-11-18 17:41:45;19308785;GPA.1308-3711-8381-48633;dynamite 2;dynamite;US;12;1
2023-11-18 18:10:03;19573416;GPA.8789-4491-5546-18234;dynamite 2;dynamite;US;1;1
2023-11-18 23:28:48;19562355;GPA.2842-9417-4908-12041;dynamite 2;dynamite;FR;50;1
2023-11-19 01:40:52;19371023;GPA.1341-4675-3596-30898;dynamite 2;dynamite;US;8;1
